UNIQUE_ID,Watershed,DESCRIPTOR,Waterbody,MLTYP_NAME,Lat,Long,Datayear_mean,Datayear_n,Datayear_sd,Datayear_median,Datayear_max,Datayear_min,NO3,NO3_n,NO3_sd,NO3_median,NO3_max,NO3_min,TN,TN_n,TN_sd,TN_median,TN_max,TN_min
W1495,Taunton,"[Matfield Street opposite intersection with Michelles Way, East Bridgewater]",Salisbury Plain River,River/Stream,42.03776122,-70.98465422,2019,10,0,2019,2019,2019,1.308,5,0.39156097864828154,1.308,1.7,0.74,2.02,5,0.4764451699828638,2.02,2.5,1.3
W1496,Taunton,"[Crescent Street (Route 27) bridge, Brockton]",Beaver Brook,River/Stream,42.08153842,-70.98603732,2006,4,0,2006,2006,2006,NA,0,NA,NA,-Inf,Inf,0.9625,4,0.5056596351961136,0.9625,1.7,0.55
W1497,Taunton,"[Belmont Street bridge, East Bridgewater]",Beaver Brook,River/Stream,42.04550631,-70.97074029,2019,10,0,2019,2019,2019,0.7,5,0.29385370509830233,0.7,1.1,0.31,1.22,5,0.130384048104053,1.22,1.3,1
W1498,Taunton,"[West Union Street bridge, East Bridgewater]",Meadow Brook,River/Stream,42.03148922,-70.96656207,2014.6666666666667,12,6.400757530925302,2014.6666666666667,2019,2006,0.49750000000000005,4,0.21422340363897377,0.49750000000000005,0.81,0.34,1.185,8,0.2783625590587108,1.185,1.6,0.79
W1499,Taunton,"[Plymouth Street (Route 106) bridge, East Bridgewater]",Satucket River,River/Stream,42.02160209,-70.9505329,2015.4545454545455,11,6.072291764459879,2015.4545454545455,2019,2006,0.3375,4,0.18409689477736083,0.3375,0.57,0.18,0.8885714285714286,7,0.129025652672711,0.8885714285714286,1.1,0.77
W1500,Taunton,"[West Union Street, East Bridgewater]",Matfield River,River/Stream,42.03108873,-70.97065835,2006,4,0,2006,2006,2006,NA,0,NA,NA,-Inf,Inf,6.775,4,3.6854443422740766,6.775,12,3.9
W1501,Taunton,"[High Street bridge, Bridgewater]",Matfield River,River/Stream,41.99937253,-70.93768479,2015.2857142857142,14,6.094494002200441,2015.2857142857142,2019,2006,1.224,5,0.741842301301294,1.224,2.1,0.41,3.2555555555555555,9,2.2616979855360393,3.2555555555555555,8,1.2
W1502,Taunton,"[Plymouth Street (Route 104) bridge, Bridgewater]",Taunton River,River/Stream,41.99258858,-70.9397646,2006,4,0,2006,2006,2006,NA,0,NA,NA,-Inf,Inf,3.925,4,1.7727097901235838,3.925,6,1.8
W1503,Taunton,"[Green Street/Plymouth Street bridge, Bridgewater/Middleborough]",Taunton River,River/Stream,41.93629311,-70.98734776,2015.2857142857142,14,6.094494002200441,2015.2857142857142,2019,2006,0.552,5,0.16146206984923736,0.552,0.8,0.42,1.4177777777777778,9,0.6010361423778477,1.4177777777777778,2.3,0.8
W1504,Taunton,"[South Street East /Old Colony Avenue bridge, Raynham/Taunton]",Taunton River,River/Stream,41.88611169,-71.02994049,2015.2857142857142,14,6.094494002200441,2015.2857142857142,2019,2006,0.496,5,0.14842506526863983,0.496,0.69,0.37,1.3377777777777777,9,0.5864038236952795,1.3377777777777777,2.4,0.81
W1505,Taunton,"[Willow Street bridge, Foxborough]",Canoe River,River/Stream,42.06332498,-71.1950417,2006,4,0,2006,2006,2006,NA,0,NA,NA,-Inf,Inf,0.615,4,0.2145538005567213,0.615,0.92,0.46
W1506,Taunton,"[Cocasett Street bridge, Foxborough]",Rumford River,River/Stream,42.0629044,-71.21586808,2006,4,0,2006,2006,2006,NA,0,NA,NA,-Inf,Inf,0.49,4,0.12027745701779144,0.49,0.61,0.34
W1507,Taunton,"[Willow Street (downstream of impoundment), Mansfield]",Rumford River,River/Stream,42.01241069,-71.22159533,2006,4,0,2006,2006,2006,NA,0,NA,NA,-Inf,Inf,0.75,4,0.09486832980505139,0.75,0.89,0.68
W1508,Taunton,"[Cohannet Street bridge, Taunton]",Threemile River,River/Stream,41.88590512,-71.13411655,2019,8,0,2019,2019,2019,0.365,4,0.08736894948054104,0.365,0.45,0.28,0.75,4,0.13391539617733778,0.75,0.88,0.62
W1509,South Coastal,"[Broadway/River Street bridge, Hanover/Norwell]",Third Herring Brook,River/Stream,42.11721557,-70.80924461,2006,1,NA,2006,2006,2006,NA,0,NA,NA,-Inf,Inf,1.4,1,NA,1.4,1.4,1.4
W1510,South Coastal,"[Grove Street bridge, Scituate]",First Herring Brook,River/Stream,42.1918378,-70.77968605,2006,4,0,2006,2006,2006,NA,0,NA,NA,-Inf,Inf,1.625,4,1.1441882129556598,1.625,3.3,0.8
W1511,South Coastal,"[New Driftway bridge, Scituate]",Herring River,River/Stream,42.17667032,-70.74803083,2006,4,0,2006,2006,2006,NA,0,NA,NA,-Inf,Inf,0.905,4,0.22649503305812255,0.905,1.1,0.58
W1512,South Coastal,"[at footbridge approximately 500 feet downstream from Spring Lane, Plymouth]",Town Brook,River/Stream,41.95436218,-70.66398316,2006,5,0,2006,2006,2006,NA,0,NA,NA,-Inf,Inf,0.826,5,0.16592166826548002,0.826,0.99,0.57
W1524,South Coastal,"[approximately 150 feet downstream from Elm Street bridge, near USGS gage #01105870, Kingston]",Jones River,River/Stream,41.99075214,-70.73411426,2006,5,0,2006,2006,2006,NA,0,NA,NA,-Inf,Inf,0.744,5,0.05029910535983717,0.744,0.82,0.69
W1528,South Coastal,"[approximately 170 feet downstream from Cross Street/State Street, Hanover/ Hanson]",Indian Head River,River/Stream,42.09611122,-70.84860507,2006,5,0,2006,2006,2006,NA,0,NA,NA,-Inf,Inf,2,5,0.3082207001484488,2,2.5,1.7
W1539,South Coastal,"[downstream Route 3A bridge, Marshfield]",South River,River/Stream,42.09449426,-70.71789649,2006,5,0,2006,2006,2006,NA,0,NA,NA,-Inf,Inf,0.76,5,0.12569805089976535,0.76,0.89,0.63
W1540,North Coastal,"[Coolidge Road, Danvers]",Frost Fish Brook,River/Stream,42.57421165,-70.92938807,2007,5,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,1.4,5,0.33911649915626335,1.4,1.9,1
W1541,North Coastal,"[Pickering Street, Danvers]",Beaver Brook,River/Stream,42.56745044,-70.94474512,2007,5,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,1.518,5,0.7630334199758226,1.518,2.6,0.68
W1542,North Coastal,"[unnamed tributary to Chubb Creek, Oak Street, Beverly]",Unnamed Tributary,River/Stream,42.56289945,-70.81029863,2007,5,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,1.364,5,0.4226464243312606,1.364,1.8,0.89
W1543,North Coastal,"[unnamed tributary to Beverly Cove locally known as ""Curtis Brook"", Tall Tree Drive, Beverly]",Unnamed Tributary,River/Stream,42.56181929,-70.84839351,2007,5,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,1.238,5,0.528507332021042,1.238,1.8,0.53
W1544,North Coastal,"[Gerrish Road, Salisbury]",Smallpox Brook,River/Stream,42.85004383,-70.86465857,2007,5,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,0.9440000000000001,5,0.10454664030948105,0.9440000000000001,1.1,0.85
W1545,North Coastal,"[Cedar Glen Golf Course footbringe due west from club house, Saugus]",Saugus River,River/Stream,42.49547353,-71.02759475,2007,4,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,0.9625,4,0.15882380174268598,0.9625,1.1,0.82
W1546,North Coastal,"[downstream at Apple Street, Essex]",Alewife Brook,River/Stream,42.62587325,-70.79312269,2007,3,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,0.7033333333333334,3,0.07023769168568493,0.7033333333333334,0.77,0.63
W1547,Hoosic,"[approximately 700 feet upstream from Main Street, Williamstown]",Buxton Brook,River/Stream,42.71698762,-73.22601093,2007,2,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,0.52,2,0.33941125496954283,0.52,0.76,0.28
W1548,Hoosic,"[approximately 160 feet downstream from East Road, Adams]",Miller Brook,River/Stream,42.62352837,-73.10381504,2007,3,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,0.54,3,0.1824828759089466,0.54,0.66,0.33
W1549,Hoosic,"[Church Street, Cheshire]",Hoosic River,River/Stream,42.5618409,-73.15602051,2007,5,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,0.496,5,0.06024948132556826,0.496,0.59,0.44
W1550,Hoosic,"[approximately 170 feet from confluence with the Hoosic River, north of Lime Street, Adams]",Southwick Brook,River/Stream,42.63964638,-73.10788165,2007,4,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,0.6625000000000001,4,0.6356296091278316,0.6625000000000001,1.6,0.19
W1551,Hoosic,"[approximately 150 feet upstream of Ashton Avenue, North Adams]",Hoosic River,River/Stream,42.70300585,-73.167770290000007,2007,3,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,0.72,3,0.2080865204668481,0.72,0.85,0.48
W1552,Hoosic,"[Route 7 (Simonds Road), Williamstown]",Broad Brook,River/Stream,42.7358265,-73.20646698,2007,5,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,0.868,5,0.9297150100971803,0.868,2.5,0.35
W1553,Hoosic,"[approximately 80 feet from confluence with the Green River, New Ashford (east of Route 7, near the Williamstown border)]",East Branch Green River,River/Stream,42.62860937,-73.22483259,2007,5,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,1.186,5,1.1926147743508797,1.186,3.3,0.52
W1555,Hoosic,"[approximately 100 feet upstream of Hopper Road, Williamstown]",Green River,River/Stream,42.67792696,-73.21148309,2007,5,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,0.658,5,0.2082546518087891,0.658,0.99,0.44
W1556,Hoosic,"[approximatley 100 feet upstream from the confluence with the Green River, Williamstown]",Hopper Brook,River/Stream,42.67786326,-73.21036889,2007,5,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,0.984,5,0.5270009487657494,0.984,1.8,0.51
W1557,Kinderhook,"[downstream at Potter Mountain Road, Hancock]",Kinderhook Creek,River/Stream,42.54233667,-73.31705757,2007,3,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,0.86,3,0.13114877048604,0.86,1,0.74
W1559,Housatonic,"[upstream at Miller Avenue, Sheffield]",Schenob Brook,River/Stream,42.11302905,-73.35223003,2007,5,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,0.4,5,0.07280109889280519,0.4,0.51,0.31
W1560,Housatonic,"[approximately 400 feet downstream of East Alford Road, West Stockbridge]",Williams River,River/Stream,42.30142427,-73.38113211,2007,5,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,0.332,5,0.04816637831516918,0.332,0.39,0.27
W1561,Housatonic,"[south of Route 90, between Route 183 and the old stone bridge abutments upstream of road, Stockbridge]",Larrywaug Brook,River/Stream,42.30190509,-73.33437114,2007,5,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,0.324,5,0.043358966777357594,0.324,0.36,0.25
W1563,Housatonic,"[East New Lenox Road, Pittsfield]",Sackett Brook,River/Stream,42.42448531,-73.22544541,2007,5,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,0.41400000000000003,5,0.07956129712366435,0.41400000000000003,0.54,0.33
W1564,Housatonic,"[most downstream crossing of Washington Mountain Road, Lee]",Washington Mountain Brook,River/Stream,42.32836092,-73.24079273,2007,5,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,0.294,5,0.04393176527297759,0.294,0.37,0.26
W1566,Housatonic,"[Rannapo Road, Sheffield]",Housatonic River,River/Stream,42.05873805,-73.34872974,2007,5,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,0.888,5,0.11777096416349832,0.888,1,0.69
W1568,Housatonic,"[most downstream crossing of Route9/8A (North Street), Dalton]",Wahconah Falls Brook,River/Stream,42.48426175,-73.14844847,2007,5,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,0.538,5,0.07596051605933178,0.538,0.61,0.41
W1569,Housatonic,"[approximately 925 feet upstream from Wellman Road, Monterey (approximately 400 feet downstream from the Gould Farm MA0022705 discharge)]",Rawson Brook,River/Stream,42.17339594,-73.23476863,2007,5,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,0.264,5,0.08848728722251575,0.264,0.39,0.18
W1570,Housatonic,"[most downstream crossing of Pecks Road, Pittsfield]",Onota Brook,River/Stream,42.46948757,-73.25654237,2007,5,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,0.432,5,0.04266145801540309,0.432,0.48,0.37
W1572,Housatonic,"[Old Windsor Road, Dalton]",East Branch Housatonic River,River/Stream,42.47369635,-73.14121003,2007,5,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,0.484,5,0.0920869154657707,0.484,0.6,0.35
W1573,Housatonic,"[downstream from railroad bridge west of Clapp Park (south of Route 20), Pittsfield]",Southwest Branch Housatonic River,River/Stream,42.43958522,-73.2666178,2007,5,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,0.486,5,0.08763560920082658,0.486,0.6,0.37
W1575,Housatonic,"[approximately 630 feet downstream from Route 20, Pittsfield]",West Branch Housatonic River,River/Stream,42.44203653,-73.26046405,2007,5,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,0.45399999999999996,5,0.03130495168499705,0.45399999999999996,0.48,0.42
W1577,Ten Mile,"[east of the Deanville Road off of Clifton Street, Attleboro (approximately 2100 feet downstream of the North Attleborough WWTP (MA0101036) discharge)]",Ten Mile River,River/Stream,41.95326227,-71.30781311,2007,2,0,2007,2007,2007,0.68,1,NA,0.68,0.68,0.68,1.5,1,NA,1.5,1.5,1.5
W1579,Connecticut,"[east of North Street, approximately 1000 feet upstream of the confluence of Esther Brook, Whately]",Mill River,River/Stream,42.45655696,-72.63699267,2014,10,0,2014,2014,2014,0.108,5,0.013038404810405297,0.108,0.13,0.1,0.308,5,0.05167204273105525,0.308,0.37,0.25
W1580,Ten Mile,"[High Street, North Attleborough]",Scotts Brook,River/Stream,41.98856171,-71.3474734,2007,2,0,2007,2007,2007,0.11,1,NA,0.11,0.11,0.11,0.84,1,NA,0.84,0.84,0.84
W1581,Ten Mile,"[upstream at South Washington Street, North Attleborough]",Scotts Brook,River/Stream,41.97762993,-71.33453815,2007,6,0,2007,2007,2007,0.43333333333333335,3,0.18339392937971896,0.43333333333333335,0.64,0.29,0.7766666666666667,3,0.0850490054811538,0.7766666666666667,0.84,0.68
W1582,Charles,"[unnamed tributary between Bogle Brook/Reeds Pond and Morses Pond, Wellesley (just upstream of culverting under parking lot)]",Unnamed Tributary,River/Stream,42.30510355,-71.3252761,2007,10,0,2007,2007,2007,0.486,5,0.09555103348473004,0.486,0.63,0.4,0.8260000000000001,5,0.19667231630303236,0.8260000000000001,1.1,0.63
W1583,Charles,"[approximately 400 feet downstream of Winthrop Street, Medway]",Chicken Brook,River/Stream,42.15140376,-71.42713966,2007,10,0,2007,2007,2007,0.17,5,0.0678232998312527,0.17,0.28,0.12,0.656,5,0.06542170893518448,0.656,0.74,0.56
W1584,Charles,"[Hartford Avenue (Route 126), Bellingham]",Hopping Brook,River/Stream,42.13445842,-71.44602039,2007,10,0,2007,2007,2007,0.35,5,0.15378556499229698,0.35,0.49,0.13,0.836,5,0.12856904759700136,0.836,1,0.71
W1585,Charles,"[Vernon Street, Milford]",Godfrey Brook,River/Stream,42.13103033,-71.5155242,2007,10,0,2007,2007,2007,1.038,5,0.1559487095169434,1.038,1.2,0.86,1.36,5,0.2408318915758459,1.36,1.6,1.1
W1586,Charles,"[North Meadows Road (Route 27), Medfield (identified as North Brook on USGS 1987 Medfield quadrangle)]",Mill Brook,River/Stream,42.19598069,-71.33022096,2007,10,0,2007,2007,2007,1.1039999999999999,5,0.4880881068004013,1.1039999999999999,1.7,0.53,1.452,5,0.46852961485908223,1.452,1.9,0.86
W1587,Charles,"[unnamed tributary to Charles River, South Street Natick]",Unnamed Tributary,River/Stream,42.25505525,-71.33009248,2007,10,0,2007,2007,2007,0.33,5,0.26105554964413225,0.33,0.55,0.04,0.774,5,0.17994443586840914,0.774,1,0.58
W1588,Charles,"[West Central Street (Route 140), Franklin]",Mine Brook,River/Stream,42.09047755,-71.43283604,2007,10,0,2007,2007,2007,0.266,5,0.09289779329994872,0.266,0.36,0.17,0.592,5,0.15056560032092323,0.592,0.74,0.38
W1589,Charles,"[Brook Street, Holliston/Sherborn]",Dopping Brook,River/Stream,42.22237155,-71.40927393,2007,8,0,2007,2007,2007,0.46,4,0.3338662406813044,0.46,0.88,0.12,0.995,4,0.20808652046684814,0.995,1.2,0.72
W1590,Charles,"[approximately 1100 feet downstream from Park Road, Weston]",Seaverns Brook,River/Stream,42.34154459,-71.26662505,2007,8,0,2007,2007,2007,1.9,4,0.7348469228349533,1.9,2.8,1.3,2.25,4,0.99498743710662,2.25,3.6,1.5
W1591,Kinderhook,"[unnamed road west of Corey Road, Hancock]",Bently Brook,River/Stream,42.5579253,-73.29638783,2007,5,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,0.85,5,0.5413409276971399,0.85,1.8,0.49
W1592,Charles,"[Cedar Street (Route 85) crossing just upstream of Route 495, Milford]",Charles River,River/Stream,42.17383927,-71.50839357,2007,4,0,2007,2007,2007,0.17,2,0.042426406871192854,0.17,0.2,0.14,1.2149999999999999,2,0.6858935777509511,1.2149999999999999,1.7,0.73
W1593,Hoosic,"[approximately 5800 feet downstream of Route 7 bridge, Williamstown (approximately 3800 feet downstream of Hoosac WPCF discharge MA0100510)]",Hoosic River,River/Stream,42.73466428,-73.21844343,2007,5,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,1.402,5,0.8497176001472488,1.402,2.9,0.81
W1595,Ten Mile,"[east off Clifton Street (approximately 900 feet downstream of North Attleborough WWTP (MA0101036) discharge), Attleboro]",Ten Mile River,River/Stream,41.95661339,-71.30844976,2007,8,0,2007,2007,2007,3.425,4,2.4390913608691793,3.425,6.8,1.2,4.35,4,2.8029746104213404,4.35,8.1,1.6
W1596,Blackstone,"[approximately 1200 feet downstream from railroad trestle nearest to Route 122, Millville]",Blackstone River,River/Stream,42.02194765,-71.56822441,2006,4,0,2006,2006,2006,1.5,2,0.14142135623730964,1.5,1.6,1.4,1.95,2,0.07071067811865482,1.95,2,1.9
W1597,Hoosic,"[approximately 360 feet west of Marshall Street, North Adams (approximately 1000 feet upstream from confluence with Hoosic River)]",North Branch Hoosic River,River/Stream,42.70239186,-73.11514764,2007,1,NA,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,1.1,1,NA,1.1,1.1,1.1
W1600,Buzzards Bay,"[inlet to White Island Pond (East Basin) from cranberry bog discharge pipe at eastern edge of northern lobe, Plymouth]",White Island Pond,Other-Surface Water,41.81882453,-70.61444757,2007,3,0,2007,2007,2007,0.03,1,NA,0.03,0.03,0.03,1.1400000000000001,2,0.22627416997969527,1.1400000000000001,1.3,0.98
W1601,Buzzards Bay,"[inlet to White Island Pond (East Basin) from cranberry bog discharge pipe at northwestern edge of northern lobe, Plymouth]",White Island Pond,Other-Surface Water,41.81963769,-70.61803486,2007,4,0,2007,2007,2007,0.02,2,0,0.02,0.02,0.02,0.165,2,0.007071067811865481,0.165,0.17,0.16
W1602,Buzzards Bay,"[north center of north bay of East Basin, Plymouth]",White Island Pond,Lake,41.81779985,-70.61697112,2012.5,4,1.7320508075688772,2012.5,2014,2010,NA,0,NA,NA,-Inf,Inf,0.65,4,0.5071488933242386,0.65,1.4,0.28
W1604,Hoosic,"[upstream at Davis Road, Adams]",Southwick Brook,River/Stream,42.63940984,-73.10486028,2007,1,NA,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,0.43,1,NA,0.43,0.43,0.43
W1605,Westfield,"[unnamed tributary to the Little River, outlet of ""Stanley Park Pond"" on the southern side of Gillette Road, Westfield]",Unnamed Tributary,River/Stream,42.12163674,-72.78754421,2006,1,NA,2006,2006,2006,NA,0,NA,NA,-Inf,Inf,1.4,1,NA,1.4,1.4,1.4
W1687,Chicopee,"[approximately 400 feet upstream from Route 32, Ware]",Muddy Brook,River/Stream,42.25727529,-72.25046754,2008,5,0,2008,2008,2008,NA,0,NA,NA,-Inf,Inf,0.528,5,0.1316054710108968,0.528,0.74,0.38
W1716,Charles,"[Causeway Street, Medfield]",Stop River,River/Stream,42.17245221,-71.31726139,2007,2,0,2007,2007,2007,0.5,1,NA,0.5,0.5,0.5,1.1,1,NA,1.1,1.1,1.1
W1717,Chicopee,"[approximately 1400 feet downstream from Red Bridge/Hardwick roads, Hardwick/New Braintree]",Ware River,River/Stream,42.34007232,-72.15953425,2014,10,0,2014,2014,2014,0.17,5,0.08093207028119323,0.17,0.3,0.09,0.502,5,0.13663820841916804,0.502,0.63,0.31
W1751,Westfield,"[deep hole, Southampton/Westfield]",Pequot Pond,Lake,42.18432523,-72.69383159,2016,6,0,2016,2016,2016,NA,0,NA,NA,-Inf,Inf,0.8966666666666667,6,0.9343803650905057,0.8966666666666667,2.7,0.27
W1753,Blackstone,"[Route 70, Shrewsbury]",Poor Farm Brook,River/Stream,42.30377694,-71.7626168,2008,5,0,2008,2008,2008,NA,0,NA,NA,-Inf,Inf,0.9660000000000001,5,0.08473488065725945,0.9660000000000001,1.1,0.9
W1754,Chicopee,"[south of Main Street (Route 67), approximately 1300 feet upstream from West Warren Mill Pond Dam (NAT ID: MA00902), Warren]",Quaboag River,River/Stream,42.21273236,-72.22875627,2014,10,0,2014,2014,2014,0.08,5,0.09027735042633894,0.08,0.24,0.03,0.414,5,0.023021728866442673,0.414,0.45,0.39
W1755,Blackstone,"[Route 146A (Quaker Highway), Uxbridge]",Emerson Brook,River/Stream,42.0448378,-71.62194682,2008,5,0,2008,2008,2008,NA,0,NA,NA,-Inf,Inf,0.34,5,0.05244044240850758,0.34,0.4,0.27
W1756,Blackstone,"[Pinegrove Avenue, Bellingham]",Arnolds Brook,River/Stream,42.02727016,-71.48547213,2008,5,0,2008,2008,2008,NA,0,NA,NA,-Inf,Inf,1.96,5,0.42190046219457966,1.96,2.5,1.5
W1758,Blackstone,"[Sadler Avenue, Shrewsbury]",West Brook,River/Stream,42.28029336,-71.74620407,2008,5,0,2008,2008,2008,NA,0,NA,NA,-Inf,Inf,0.494,5,0.06804410334481599,0.494,0.59,0.4
W1759,Blackstone,"[Moroney Road, Grafton]",West River,River/Stream,42.18115577,-71.64793794,2008,5,0,2008,2008,2008,NA,0,NA,NA,-Inf,Inf,0.752,5,0.21741665069630706,0.752,0.94,0.45
W1760,Blackstone,"[Bellingham Road, Mendon]",Muddy Brook,River/Stream,42.09326799,-71.5191956,2008,5,0,2008,2008,2008,NA,0,NA,NA,-Inf,Inf,0.898,5,0.27967838672303585,0.898,1.2,0.49
W1761,Blackstone,"[Sewall Street, Boylston]",Sewall Brook,River/Stream,42.32499793,-71.74088627,2008,5,0,2008,2008,2008,NA,0,NA,NA,-Inf,Inf,0.386,5,0.12817956155331472,0.386,0.5,0.17
W1762,Blackstone,"[Route 122 (Main Street), Blackstone]",Fox Brook,River/Stream,42.0193983,-71.5344052,2008,5,0,2008,2008,2008,NA,0,NA,NA,-Inf,Inf,1.208,5,0.39156097864828154,1.208,1.6,0.64
W1763,Blackstone,"[Riverlin Street, Millbury]",Blackstone River,River/Stream,42.19289465,-71.75182267,2008,10,0,2008,2008,2008,1.266,5,0.7165751879600633,1.266,2.3,0.39,3.9,5,2.2147234590350102,3.9,7.3,1.9
W1764,Blackstone,"[just upstream of Riverdale Dam, near Riverdale Street, Northbridge]",Blackstone River,River/Stream,42.13913312,-71.63971462,2008,10,0,2008,2008,2008,1.584,5,0.8390053635108657,1.584,2.5,0.53,3.3,5,1.1575836902790226,3.3,5,2.4
W1765,Blackstone,"[Route 122 (Millville Road), Uxbridge]",Blackstone River,River/Stream,42.05495698,-71.61629976,2008,10,0,2008,2008,2008,1.458,5,0.5355557860764835,1.458,2.1,0.69,2.6,5,0.4,2.6,3.1,2
W1766,Blackstone,"[the Route 122 crossing nearest Middle Street, Blackstone]",Blackstone River,River/Stream,42.01686344,-71.54548172,2008,10,0,2008,2008,2008,1.52,5,0.37013511046643494,1.52,2,1.1,2.74,5,0.8354639429682169,2.74,3.7,1.8
W1767,Blackstone,"[Sycamore Street, Millbury]",Singletary Brook,River/Stream,42.18277682,-71.76604587,2008,10,0,2008,2008,2008,0.194,5,0.0589915248150105,0.194,0.26,0.11,0.536,5,0.13296616110875728,0.536,0.71,0.39
