ID,Warehouse_vintage,Datayear,QCStatus,QCDate,Projname,Watershed,SARIS_PALIS_CAMIS,Waterbody,UNIQUE_ID,DESCRIPTOR,MLTYP_NAME,Latitude,Longitude,FSLOG,SURV_TYPE,OWMID,QAQC,QAQCType,StartDate,StartTime,FLOWSTAT,DWM_Name,DWM_Units,ResVal,nResult,DWMQual,DWM_Method,ResComm
466592,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Nashua (2008),Nashua,8143500,Nashua River,W0681,"[""abandoned bridge"" (Atherton Bridge) near current Bolton Road bridge, Lancaster.]",River/Stream,42.44473811,-71.67198789,08-Q002-02,River,SM-2411,,Routine Sample,3/19/2008,9:25:00 AM,Flowing,Total Nitrogen,mg/L,0.61,0.61,,USGS I-4650-03,
466630,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Chicopee (2008),Chicopee,3626275,Sevenmile River,W0490,"[Cooney Road at USGS flow gaging station #01175670, Spencer]",River/Stream,42.26477944,-72.00491606,08-L002-01,River,SM-2420,,Routine Sample,3/25/2008,8:45:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.1,0.1,,EPA 353.1,
466632,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Chicopee (2008),Chicopee,3626275,Sevenmile River,W0490,"[Cooney Road at USGS flow gaging station #01175670, Spencer]",River/Stream,42.26477944,-72.00491606,08-L002-01,River,SM-2420,,Routine Sample,3/25/2008,8:45:00 AM,Flowing,Total Nitrogen,mg/L,0.24,0.24,,USGS I-4650-03,
466670,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Chicopee (2008),Chicopee,3625450,Quaboag River,W0491,"[east of Route 67, (near USGS flow gaging station #01176000), Palmer/Brimfield]",River/Stream,42.18142994,-72.26354268,08-L002-05,River,SM-2429,,Routine Sample,3/25/2008,11:50:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.16,0.16,,EPA 353.1,
466672,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Chicopee (2008),Chicopee,3625450,Quaboag River,W0491,"[east of Route 67, (near USGS flow gaging station #01176000), Palmer/Brimfield]",River/Stream,42.18142994,-72.26354268,08-L002-05,River,SM-2429,,Routine Sample,3/25/2008,11:50:00 AM,Flowing,Total Nitrogen,mg/L,0.35,0.35,,USGS I-4650-03,
466660,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Chicopee (2008),Chicopee,3626500,Ware River,W0492,"[Route 32 at Gibbs Crossing, Ware]",River/Stream,42.23872578,-72.285755,08-L002-04,River,SM-2426,SM-2427,Duplicate,3/25/2008,11:15:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.12,0.12,,EPA 353.1,
466662,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Chicopee (2008),Chicopee,3626500,Ware River,W0492,"[Route 32 at Gibbs Crossing, Ware]",River/Stream,42.23872578,-72.285755,08-L002-04,River,SM-2426,SM-2427,Duplicate,3/25/2008,11:15:00 AM,Flowing,Total Nitrogen,mg/L,0.3,0.3,,USGS I-4650-03,
466650,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Chicopee (2008),Chicopee,3626525,Swift River,W0493,"[at USGS flow gaging station #01175500 west of River Road, Ware/Belchertown]",River/Stream,42.26797538,-72.33276108,08-L002-03,River,SM-2424,,Routine Sample,3/25/2008,10:45:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.02,0.02,,EPA 353.1,
466652,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Chicopee (2008),Chicopee,3626525,Swift River,W0493,"[at USGS flow gaging station #01175500 west of River Road, Ware/Belchertown]",River/Stream,42.26797538,-72.33276108,08-L002-03,River,SM-2424,,Routine Sample,3/25/2008,10:45:00 AM,Flowing,Total Nitrogen,mg/L,0.13,0.13,,USGS I-4650-03,
466640,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Chicopee (2008),Chicopee,3626500,Ware River,W0494,"[south of Route 122 at weir downstream of Shaft #8 water supply intake, Barre]",River/Stream,42.39121389,-72.0645552,08-L002-02,River,SM-2422,,Routine Sample,3/25/2008,9:30:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,<0.02,-0.02,,EPA 353.1,
466642,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Chicopee (2008),Chicopee,3626500,Ware River,W0494,"[south of Route 122 at weir downstream of Shaft #8 water supply intake, Barre]",River/Stream,42.39121389,-72.0645552,08-L002-02,River,SM-2422,,Routine Sample,3/25/2008,9:30:00 AM,Flowing,Total Nitrogen,mg/L,0.15,0.15,,USGS I-4650-03,
466700,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: French & Quinebaug (2008),Quinebaug,4128875,Quinebaug River,W0600,"[Route 197 bridge, Thompson, Connecticut]",River/Stream,42.02202663,-71.9543561,08-N002-03,River,SM-2436,,Routine Sample,3/26/2008,10:30:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.22,0.22,,EPA 353.1,
466702,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: French & Quinebaug (2008),Quinebaug,4128875,Quinebaug River,W0600,"[Route 197 bridge, Thompson, Connecticut]",River/Stream,42.02202663,-71.9543561,08-N002-03,River,SM-2436,,Routine Sample,3/26/2008,10:30:00 AM,Flowing,Total Nitrogen,mg/L,0.44,0.44,,USGS I-4650-03,
466680,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: French & Quinebaug (2008),Quinebaug,4128875,Quinebaug River,W0601,"[Holland Road bridge, Sturbridge]",River/Stream,42.10956147,-72.11856925,08-N002-01,River,SM-2432,,Routine Sample,3/26/2008,8:40:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.09,0.09,,EPA 353.1,
466682,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: French & Quinebaug (2008),Quinebaug,4128875,Quinebaug River,W0601,"[Holland Road bridge, Sturbridge]",River/Stream,42.10956147,-72.11856925,08-N002-01,River,SM-2432,,Routine Sample,3/26/2008,8:40:00 AM,Flowing,Total Nitrogen,mg/L,0.2,0.2,,USGS I-4650-03,
466710,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: French & Quinebaug (2008),French,4230075,French River,W0602,"[Oxford Avenue/Pleasant Street, Dudley/Webster  (near USGS flow gaging station #01125000)]",River/Stream,42.05094532,-71.88507359,08-N002-04,River,SM-2438,SM-2439,Duplicate,3/26/2008,11:05:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.34,0.34,,EPA 353.1,
466712,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: French & Quinebaug (2008),French,4230075,French River,W0602,"[Oxford Avenue/Pleasant Street, Dudley/Webster  (near USGS flow gaging station #01125000)]",River/Stream,42.05094532,-71.88507359,08-N002-04,River,SM-2438,SM-2439,Duplicate,3/26/2008,11:05:00 AM,Flowing,Total Nitrogen,mg/L,0.5,0.5,,USGS I-4650-03,
466690,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: French & Quinebaug (2008),Quinebaug,4129125,Cady Brook,W0615,"[Route 169 bridge (near pipeline crossing), Charlton]",River/Stream,42.11947322,-72.00870444,08-N002-02,River,SM-2434,,Routine Sample,3/26/2008,9:45:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.72,0.72,,EPA 353.1,
466692,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: French & Quinebaug (2008),Quinebaug,4129125,Cady Brook,W0615,"[Route 169 bridge (near pipeline crossing), Charlton]",River/Stream,42.11947322,-72.00870444,08-N002-02,River,SM-2434,,Routine Sample,3/26/2008,9:45:00 AM,Flowing,Total Nitrogen,mg/L,0.85,0.85,,USGS I-4650-03,
466720,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Millers (2008),Millers,3522150,Millers River,W0690,"[at USGS flow gaging station #01166500 near Bridge Street/Farley Road, Erving/Wendell]",River/Stream,42.59751119,-72.43783955,08-P002-01,River,SM-2442,,Routine Sample,4/22/2008,9:25:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.12,0.12,,EPA 353.1,
466722,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Millers (2008),Millers,3522150,Millers River,W0690,"[at USGS flow gaging station #01166500 near Bridge Street/Farley Road, Erving/Wendell]",River/Stream,42.59751119,-72.43783955,08-P002-01,River,SM-2442,,Routine Sample,4/22/2008,9:25:00 AM,Flowing,Total Nitrogen,mg/L,0.35,0.35,,USGS I-4650-03,
466730,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Millers (2008),Millers,3523800,Otter River,W0691,"[Turner Street, Templeton (near USGS flow gaging station #01163200)]",River/Stream,42.58812535,-72.04099473,08-P002-02,River,SM-2444,SM-2445,Duplicate,4/22/2008,10:30:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,1.5,1.5,,EPA 353.1,
466732,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Millers (2008),Millers,3523800,Otter River,W0691,"[Turner Street, Templeton (near USGS flow gaging station #01163200)]",River/Stream,42.58812535,-72.04099473,08-P002-02,River,SM-2444,SM-2445,Duplicate,4/22/2008,10:30:00 AM,Flowing,Total Nitrogen,mg/L,2,2,,USGS I-4650-03,
466740,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Millers (2008),Millers,3522150,Millers River,W0692,"[south of Blossom Street, approximately 450 feet west of King Street at USGS flow gaging station #01164000, Royalston]",River/Stream,42.62969793,-72.15035652,08-P002-03,River,SM-2447,,Routine Sample,4/22/2008,11:12:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.19,0.19,,EPA 353.1,
466742,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Millers (2008),Millers,3522150,Millers River,W0692,"[south of Blossom Street, approximately 450 feet west of King Street at USGS flow gaging station #01164000, Royalston]",River/Stream,42.62969793,-72.15035652,08-P002-03,River,SM-2447,,Routine Sample,4/22/2008,11:12:00 AM,Flowing,Total Nitrogen,mg/L,0.54,0.54,,USGS I-4650-03,
466750,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Millers (2008),Millers,3524150,Priest Brook,W0693,"[Winchendon Road, Royalston (at USGS flow gaging station #01162500)]",River/Stream,42.68279648,-72.11503734,08-P002-04,River,SM-2449,,Routine Sample,4/22/2008,11:48:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,<0.02,-0.02,,EPA 353.1,
466752,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Millers (2008),Millers,3524150,Priest Brook,W0693,"[Winchendon Road, Royalston (at USGS flow gaging station #01162500)]",River/Stream,42.68279648,-72.11503734,08-P002-04,River,SM-2449,,Routine Sample,4/22/2008,11:48:00 AM,Flowing,Total Nitrogen,mg/L,0.28,0.28,,USGS I-4650-03,
466760,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Millers (2008),Millers,3522150,Millers River,W0694,"[old bridge abutments on eastern shore of closed dirt road (Sibley Road on 1998 Winchendon USGS quadrangle), Winchendon]",River/Stream,42.6723218,-72.09305542,08-P002-05,River,SM-2451,,Routine Sample,4/22/2008,12:27:00 PM,Flowing,Nitrate/Nitrite-N,mg/L,0.03,0.03,,EPA 353.1,
466762,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Millers (2008),Millers,3522150,Millers River,W0694,"[old bridge abutments on eastern shore of closed dirt road (Sibley Road on 1998 Winchendon USGS quadrangle), Winchendon]",River/Stream,42.6723218,-72.09305542,08-P002-05,River,SM-2451,,Routine Sample,4/22/2008,12:27:00 PM,Flowing,Total Nitrogen,mg/L,0.42,0.42,,USGS I-4650-03,
466770,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Concord (2008),Concord (SuAsCo),8246775,Assabet River,W0695,"[School Street, Northborough]",River/Stream,42.30485304,-71.62845076,08-M002-01,River,SM-2454,SM-2455,Duplicate,4/23/2008,8:40:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,2.5,2.5,,EPA 353.1,
466772,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Concord (2008),Concord (SuAsCo),8246775,Assabet River,W0695,"[School Street, Northborough]",River/Stream,42.30485304,-71.62845076,08-M002-01,River,SM-2454,SM-2455,Duplicate,4/23/2008,8:40:00 AM,Flowing,Total Nitrogen,mg/L,3.7,3.7,,USGS I-4650-03,
466780,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Concord (2008),Concord (SuAsCo),8247650,Sudbury River,W0696,"[Danforth Street bridge, Framingham]",River/Stream,42.32543468,-71.39736431,08-M002-02,River,SM-2457,,Routine Sample,4/23/2008,9:47:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.32,0.32,,EPA 353.1,
466782,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Concord (2008),Concord (SuAsCo),8247650,Sudbury River,W0696,"[Danforth Street bridge, Framingham]",River/Stream,42.32543468,-71.39736431,08-M002-02,River,SM-2457,,Routine Sample,4/23/2008,9:47:00 AM,Flowing,Total Nitrogen,mg/L,0.58,0.58,,USGS I-4650-03,
466790,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Concord (2008),Concord (SuAsCo),8246775,Assabet River,W0697,"[at USGS flow gaging station #01097000 near the Route 27/62 bridge, Maynard]",River/Stream,42.43206352,-71.44974106,08-M002-03,River,SM-2459,,Routine Sample,4/23/2008,10:35:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,1.1,1.1,,EPA 353.1,
466792,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Concord (2008),Concord (SuAsCo),8246775,Assabet River,W0697,"[at USGS flow gaging station #01097000 near the Route 27/62 bridge, Maynard]",River/Stream,42.43206352,-71.44974106,08-M002-03,River,SM-2459,,Routine Sample,4/23/2008,10:35:00 AM,Flowing,Total Nitrogen,mg/L,1.5,1.5,,USGS I-4650-03,
466800,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Concord (2008),Concord (SuAsCo),8246875,Nashoba Brook,W0698,"[near footbridge and USGS flow gaging station #01097300 in Nashoba Brook Conservation Area southeast of Wheeler Lane, Acton]",River/Stream,42.51227518,-71.40458554,08-M002-04,River,SM-2461,,Routine Sample,4/23/2008,11:10:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.57,0.57,,EPA 353.1,
466802,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Concord (2008),Concord (SuAsCo),8246875,Nashoba Brook,W0698,"[near footbridge and USGS flow gaging station #01097300 in Nashoba Brook Conservation Area southeast of Wheeler Lane, Acton]",River/Stream,42.51227518,-71.40458554,08-M002-04,River,SM-2461,,Routine Sample,4/23/2008,11:10:00 AM,Flowing,Total Nitrogen,mg/L,1.4,1.4,,USGS I-4650-03,
466810,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Concord (2008),Concord (SuAsCo),8246500,Concord River,W1487,"[Route 110 bridge, Lowell]",River/Stream,42.64172611,-71.30284563,08-M002-05,River,SM-2463,,Routine Sample,4/23/2008,12:07:00 PM,Flowing,Nitrate/Nitrite-N,mg/L,0.39,0.39,,EPA 353.1,
466812,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Concord (2008),Concord (SuAsCo),8246500,Concord River,W1487,"[Route 110 bridge, Lowell]",River/Stream,42.64172611,-71.30284563,08-M002-05,River,SM-2463,,Routine Sample,4/23/2008,12:07:00 PM,Flowing,Total Nitrogen,mg/L,0.92,0.92,,USGS I-4650-03,
462156,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,Blackstone (2008),Blackstone,5132775,Middle River,W0502,"[Millbury Street, Worcester]",River/Stream,42.2365576,-71.79667946,08-A003-10,River,51-0724,,Routine Sample,4/29/2008,12:05:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.14,0.14,,EPA 353.1,
462158,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,Blackstone (2008),Blackstone,5132775,Middle River,W0502,"[Millbury Street, Worcester]",River/Stream,42.2365576,-71.79667946,08-A003-10,River,51-0724,,Routine Sample,4/29/2008,12:05:00 AM,Flowing,Total Nitrogen,mg/L,0.55,0.55,,USGS I-4650-03,
462119,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,Blackstone (2008),Blackstone,5131000,Blackstone River,W0505,"[McCracken Road (at the old bridge site which became a butler bridge in the early 2000s), Millbury. (approxmatley 2300 feet downstream of Upper Blackstone  WWTP (MA0102369) discharge)]",River/Stream,42.20292186,-71.77806924,08-A003-06,River,51-0717,51-0718,Duplicate,4/29/2008,10:31:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.37,0.37,,EPA 353.1,
462121,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,Blackstone (2008),Blackstone,5131000,Blackstone River,W0505,"[McCracken Road (at the old bridge site which became a butler bridge in the early 2000s), Millbury. (approxmatley 2300 feet downstream of Upper Blackstone  WWTP (MA0102369) discharge)]",River/Stream,42.20292186,-71.77806924,08-A003-06,River,51-0717,51-0718,Duplicate,4/29/2008,10:31:00 AM,Flowing,Total Nitrogen,mg/L,3.8,3.8,,USGS I-4650-03,
466854,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Blackstone (2008),Blackstone,5131800,West River,W0515,"[Hartford Avenue East, Uxbridge]",River/Stream,42.1003609,-71.60111703,08-K002-04,River,SM-2473,,Routine Sample,4/29/2008,10:30:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.23,0.23,,EPA 353.1,
466856,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Blackstone (2008),Blackstone,5131800,West River,W0515,"[Hartford Avenue East, Uxbridge]",River/Stream,42.1003609,-71.60111703,08-K002-04,River,SM-2473,,Routine Sample,4/29/2008,10:30:00 AM,Flowing,Total Nitrogen,mg/L,0.65,0.65,,USGS I-4650-03,
466821,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Blackstone (2008),Blackstone,5131000,Blackstone River,W0680,"[Blackstone River Road bridge, Worcester (prior to October 2002 at old Millbury Street location approximately 350 feet downstream/south of current bridge, (see April 2001 orthophoto)]",River/Stream,42.22778189,-71.78735524,08-K002-01,River,SM-2466,SM-2467,Duplicate,4/29/2008,8:40:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.2,0.2,,EPA 353.1,
466823,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Blackstone (2008),Blackstone,5131000,Blackstone River,W0680,"[Blackstone River Road bridge, Worcester (prior to October 2002 at old Millbury Street location approximately 350 feet downstream/south of current bridge, (see April 2001 orthophoto)]",River/Stream,42.22778189,-71.78735524,08-K002-01,River,SM-2466,SM-2467,Duplicate,4/29/2008,8:40:00 AM,Flowing,Total Nitrogen,mg/L,0.62,0.62,,USGS I-4650-03,
466832,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Blackstone (2008),Blackstone,5132425,Quinsigamond River,W0689,"[abandoned Bridge Street bridge west of Route 140, Grafton]",River/Stream,42.23053792,-71.70809238,08-K002-02,River,SM-2469,,Routine Sample,4/29/2008,9:17:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.14,0.14,,EPA 353.1,
466834,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Blackstone (2008),Blackstone,5132425,Quinsigamond River,W0689,"[abandoned Bridge Street bridge west of Route 140, Grafton]",River/Stream,42.23053792,-71.70809238,08-K002-02,River,SM-2469,,Routine Sample,4/29/2008,9:17:00 AM,Flowing,Total Nitrogen,mg/L,0.61,0.61,,USGS I-4650-03,
466843,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Blackstone (2008),Blackstone,5131000,Blackstone River,W0767,"[at USGS gage #01110500 near Sutton Street bridge, Northbridge]",River/Stream,42.153873,-71.65203977,08-K002-03,River,SM-2471,,Routine Sample,4/29/2008,10:00:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.48,0.48,,EPA 353.1,
466845,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,SMART: Blackstone (2008),Blackstone,5131000,Blackstone River,W0767,"[at USGS gage #01110500 near Sutton Street bridge, Northbridge]",River/Stream,42.153873,-71.65203977,08-K002-03,River,SM-2471,,Routine Sample,4/29/2008,10:00:00 AM,Flowing,Total Nitrogen,mg/L,2.3,2.3,,USGS I-4650-03,
462092,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,Blackstone (2008),Blackstone,5131000,Blackstone River,W1017,"[downstream/south of Singing Dam, Blackstone Street, Sutton]",River/Stream,42.18086003,-71.73011265,08-A003-03,River,51-0713,,Routine Sample,4/29/2008,9:31:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.4,0.4,,EPA 353.1,
462094,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,Blackstone (2008),Blackstone,5131000,Blackstone River,W1017,"[downstream/south of Singing Dam, Blackstone Street, Sutton]",River/Stream,42.18086003,-71.73011265,08-A003-03,River,51-0713,,Routine Sample,4/29/2008,9:31:00 AM,Flowing,Total Nitrogen,mg/L,2.1,2.1,,USGS I-4650-03,
462228,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,Blackstone (2008),Blackstone,5132425,Quinsigamond River,W1018,"[Pleasant Street, Grafton]",River/Stream,42.19910034,-71.69396462,08-A001-08,River,51-0735,51-0736,Duplicate,4/29/2008,11:20:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.16,0.16,,EPA 353.1,
462230,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,Blackstone (2008),Blackstone,5132425,Quinsigamond River,W1018,"[Pleasant Street, Grafton]",River/Stream,42.19910034,-71.69396462,08-A001-08,River,51-0735,51-0736,Duplicate,4/29/2008,11:20:00 AM,Flowing,Total Nitrogen,mg/L,0.61,0.61,,USGS I-4650-03,
462265,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,Blackstone (2008),Blackstone,5131000,Blackstone River,W1023,"[Bridge Street/Canal Street (upstream of dam), Blackstone]",River/Stream,42.01664829,-71.5384768,08-A002-04,River,51-0741,,Routine Sample,4/29/2008,10:30:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.93,0.93,,EPA 353.1,
462267,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2008,QC4,8-May-19,Blackstone (2008),Blackstone,5131000,Blackstone River,W1023,"[Bridge Street/Canal Street (upstream of dam), Blackstone]",River/Stream,42.01664829,-71.5384768,08-A002-04,River,51-0741,,Routine Sample,4/29/2008,10:30:00 AM,Flowing,Total Nitrogen,mg/L,2.7,2.7,,USGS I-4650-03,
